NCESSchoolID,inputAddress,matchIndicator,matchType,outputAddress,lonLat,tigerLineId,unkDontCare
"61455001728","1005 W. Weldon, Fresno, CA, 93705","Match","Non_Exact","1005 W Weldon Ave, FRESNO, CA, 93705","-119.82328,36.768364","197569508","L"
"61455001725","4873 E. Olive Ave., Fresno, CA, 93727","Match","Exact","4873 E Olive Ave, FRESNO, CA, 93727","-119.73317,36.757504","197582947","L"
"61455001724","4774 E. Yale Ave., Fresno, CA, 93703","Match","Exact","4774 E Yale Ave, FRESNO, CA, 93703","-119.73824,36.770412","197577830","R"
"61455001723","540 E. CA Ave., Fresno, CA, 93706","Match","Exact","540 E California Ave, FRESNO, CA, 93706","-119.805984,36.72136","197579521","R"
"390437500293","1510 California Ave, Cincinnati, OH, 45237","Match","Exact","1510 California Ave, CINCINNATI, OH, 45237","-84.47186,39.176086","103928660","L"
"61455001744","5117 E. Tulare St., Fresno, CA, 93727","Match","Non_Exact","5117 E Tulare Ave, FRESNO, CA, 93727","-119.72243,36.74317","197583177","L"
"61455001743","1001 E. Florence Ave., Fresno, CA, 93706","Match","Exact","1001 E Florence Ave, FRESNO, CA, 93706","-119.798645,36.717793","197579583","L"
"61455001742","202 N. Mariposa St., Fresno, CA, 93701","Match","Exact","202 N Mariposa St, FRESNO, CA, 93701","-119.77923,36.74503","197645774","R"
"61455001741","3750 E. Platt Ave., Fresno, CA, 93702","Match","Exact","3750 E Platt Ave, FRESNO, CA, 93702","-119.76183,36.74181","197580745","R"
"62271011310","5531 Monte Vista St., Los Angeles, CA, 90042","Match","Exact","5531 Monte Vista St, LOS ANGELES, CA, 90042","-118.19667,34.11069","141615087","L"
"403060001461","8506 E 61 Street, Tulsa, OK, 74133","Match","Exact","8506 E 61st St, TULSA, OK, 74133","-95.88213,36.07536","166454854","R"
"60230808472","2604 MLK Blvd., Fresno, CA, 93706","Match","Exact","2604 Martin Luther King Jr Blvd, FRESNO, CA, 93706","-119.79984,36.70667","197581439","R"
"240012001431","4627 Old Court Rd, Baltimore, MD, 21208","Match","Exact","4627 Old Court Rd, BALTIMORE, MD, 21208","-76.75538,39.366856","191558389","L"
"240012001439","6700 Kenwood Ave, Baltimore, MD, 21237","Match","Exact","6700 Kenwood Ave, BALTIMORE, MD, 21237","-76.49944,39.333576","191478760","L"
"61455001739","1602 W. Harvard St., Fresno, CA, 93705","Match","Non_Exact","1602 W Harvard Ave, FRESNO, CA, 93705","-119.82999,36.77383","197569422","R"
"10039001288","4500 14th Ave N, Birmingham, AL, 35212","Match","Exact","4500 14th Ave N, BIRMINGHAM, AL, 35212","-86.77002,33.547653","81577912","L"
"61455001738","4676 N. Fresno St., Fresno, CA, 93726","Match","Exact","4676 N Fresno St, FRESNO, CA, 93726","-119.78136,36.80247","197575125","R"
"61455001737","5550 N. First St., Fresno, CA, 93710","Match","Exact","5550 N 1st St, FRESNO, CA, 93710","-119.77223,36.81854","197573493","R"
"180567002114","11825 E 46th St, Indianapolis, IN, 46236","Match","Non_Exact","11825 E 46th St, INDIANAPOLIS, IN, 46235","-85.9698,39.841183","108039271","R"
"61455001735","1533 N. San Pablo, Fresno, CA, 93728","Match","Non_Exact","1533 N San Pablo Ave, FRESNO, CA, 93728","-119.7945,36.76383","197574976","L"
"130174003868","1634 Knob Hill Dr NE, Atlanta, GA, 30329","Match","Exact","1634 Knob Hill Dr NE, ATLANTA, GA, 30329","-84.31948,33.829052","23359762","L"
"61455001755","410 E. Dennett Ave., Fresno, CA, 93728","Match","Exact","410 E Dennett Ave, FRESNO, CA, 93728","-119.80616,36.75581","197578480","R"
"61455001754","2727 N. Cedar Ave., Fresno, CA, 93703","Match","Exact","2727 N Cedar Ave, FRESNO, CA, 93703","-119.75445,36.775414","197577355","L"
"61455001752","577 E. Sierra Ave., Fresno, CA, 93710","Match","Exact","577 E Sierra Ave, FRESNO, CA, 93710","-119.777275,36.83019","197612191","R"
"61455001751","3305 E. Home Ave., Fresno, CA, 93703","Match","Exact","3305 E Home Ave, FRESNO, CA, 93703","-119.76932,36.763195","197576140","L"
"40168001055","7820 W TURNEY AVE, Phoenix, AZ, 85033","Match","Exact","7820 W Turney Ave, PHOENIX, AZ, 85033","-112.228745,33.499233","128193519","R"
"61455001750","2251 W. Morris Ave., Fresno, CA, 93711","Match","Exact","2251 W Morris Ave, FRESNO, CA, 93711","-119.83199,36.821495","197567282","L"
"40168001054","2533 N 60TH AVE, Phoenix, AZ, 85035","Match","Exact","2533 N 60th Ave, PHOENIX, AZ, 85035","-112.18855,33.476925","128200119","R"
"40091603437","3950 N 53rd Ave, Phoenix, AZ, 85031","Match","Exact","3950 N 53rd Ave, PHOENIX, AZ, 85031","-112.17329,33.493427","128198129","L"
"62271012657","4211 Dozier St., Los Angeles, CA, 90063","Match","Exact","4211 Dozier St, LOS ANGELES, CA, 90063","-118.17544,34.041496","142255121","L"
"10039001270","901 9th Avenue North, Birmingham, AL, 35204","Match","Exact","901 9th Ave N, BIRMINGHAM, AL, 35204","-86.8256,33.51618","81574183","R"
"220028601830","8550 Curran Blvd, New Orleans, LA, 70127","Match","Non_Exact","8550 Curran Rd, NEW ORLEANS, LA, 70127","-89.99626,30.039795","191720605","R"
"60214012717","8466 S. Figueroa St., Los Angeles, CA, 90003","Match","Exact","8466 S Figueroa St, LOS ANGELES, CA, 90003","-118.282684,33.962112","141660196","L"
"110009300476","3025 4th St NE, Washington, DC, 20017","Match","Non_Exact","3025 4th St NE, WASHINGTON, DC, 20002","-77.00063,38.93075","76236455","R"
"420089507589","2221 North Broad Street, Philadelphia, PA, 19132","Match","Exact","2221 N Broad St, PHILADELPHIA, PA, 19132","-75.15618,39.986656","131418270","R"
"420504000078","1874 Crafton Blvd, Pittsburgh, PA, 15205","Match","Exact","1874 Crafton Blvd, PITTSBURGH, PA, 15205","-80.06747,40.430984","51680903","R"
"220021102307","2300 St. Claude Ave, New Orleans, LA, 70117","Match","Exact","2300 Saint Claude Ave, NEW ORLEANS, LA, 70117","-90.05432,29.968704","191716632","R"
"61455001749","171 N. Poplar Ave., Fresno, CA, 93701","Match","Exact","171 N Poplar Ave, FRESNO, CA, 93701","-119.79582,36.74521","197579079","L"
"61455001748","1100 Mono St., Fresno, CA, 93706","Match","Exact","1100 Mono St, FRESNO, CA, 93706","-119.79584,36.72454","197579704","R"
"110003500253","100 Peabody St NW, Washington, DC, 20011","Match","Non_Exact","100 Peabody St NE, WASHINGTON, DC, 20011","-77.00581,38.96271","76223841","L"
"61455001747","4730 E. Lowe Ave., Fresno, CA, 93702","Match","Exact","4730 E Lowe Ave, FRESNO, CA, 93702","-119.73953,36.731373","197582764","R"
"61455001746","650 W. Sierra Ave., Fresno, CA, 93704","Match","Exact","650 W Sierra Ave, FRESNO, CA, 93704","-119.804825,36.8301","197572260","R"
"61455001745","2000 E. Belgravia Ave., Fresno, CA, 93706","Match","Exact","2000 E Belgravia Ave, FRESNO, CA, 93706","-119.78732,36.715984","197580014","R"
"61455001765","4050 E. Hamilton Ave., Fresno, CA, 93702","Match","Exact","4050 E Hamilton Ave, FRESNO, CA, 93702","-119.75626,36.72498","197582538","R"
"40775002128","25475 N Stetson Hills Loop, Phoenix, AZ, 85083","Match","Exact","25475 N Stetson Hills Loop, PHOENIX, AZ, 85083","-112.15288,33.71776","243926826","R"
"61455001764","3216 N. Sierra Vista, Fresno, CA, 93726","Match","Non_Exact","3216 N Sierra Vista Ave, FRESNO, CA, 93726","-119.740776,36.779713","197637286","R"
"64206003032","2695 S. Valentine Ave., Fresno, CA, 93706","Match","Exact","2695 S Valentine Ave, FRESNO, CA, 93706","-119.85343,36.695866","635307524","R"
"61455001763","3460 E. McKenzie St., Fresno, CA, 93702","Match","Non_Exact","3460 E McKenzie Ave, FRESNO, CA, 93702","-119.7666,36.746815","197580621","R"
"40775003454","19825 N 15TH AVE, Phoenix, AZ, 85027","Match","Exact","19825 N 15th Ave, PHOENIX, AZ, 85027","-112.09151,33.665863","128179834","R"
"61455001762","4250 E. Tulare St., Fresno, CA, 93702","Match","Non_Exact","4250 E Tulare Ave, FRESNO, CA, 93702","-119.753784,36.74314","197582044","R"
"61455001761","1225 W. Dakota Ave., Fresno, CA, 93705","Match","Exact","1225 West Dakota Ave, FRESNO, CA, 93705","-119.82558,36.786564","197612043","L"
"61455001760","555 E. Browning Ave., Fresno, CA, 93710","Match","Exact","555 E Browning Ave, FRESNO, CA, 93710","-119.7778,36.819347","197573423","R"
"550008103086","5460 N 64th St, Milwaukee, WI, 53218","Match","Exact","5460 N 64th St, MILWAUKEE, WI, 53218","-87.991035,43.11772","77726347","R"
"60238711393","6525 Estrella Ave., San Diego, CA, 92120","Match","Exact","6525 Estrella Ave, SAN DIEGO, CA, 92120","-117.08792,32.791725","195322758","R"
"62271012667","900 E. 33rd St., Los Angeles, CA, 90011","Match","Exact","900 E 33rd St, LOS ANGELES, CA, 90011","-118.25991,34.014214","141619794","R"
"130024404272","1049 Custer Avenue SE, Atlanta, GA, 30316","Match","Exact","1049 Custer Ave SE, ATLANTA, GA, 30316","-84.35515,33.71645","17358489","R"
"390498703726","1201 S Nickelplate St, Louisville, OH, 44641","Match","Exact","1201 S Nickelplate St, LOUISVILLE, OH, 44641","-81.25058,40.829826","64689022","R"
"390498703727","1300 S Chapel St, Louisville, OH, 44641","Match","Exact","1300 S Chapel St, LOUISVILLE, OH, 44641","-81.26008,40.829002","64704663","L"
"390498703725","415 N Nickelplate St, Louisville, OH, 44641","Match","Exact","415 N Nickelplate St, LOUISVILLE, OH, 44641","-81.25022,40.84004","64721306","L"
"60227505339","3025 Fir St., San Diego, CA, 92102","Match","Exact","3025 Fir St, SAN DIEGO, CA, 92102","-117.12951,32.725468","195346279","R"
"61455001759","4140 N. Augusta Ave., Fresno, CA, 93726","Match","Non_Exact","4140 N Augusta St, FRESNO, CA, 93726","-119.77913,36.79286","197575228","R"
"61455001758","110 E. Swift Ave., Fresno, CA, 93704","Match","Exact","110 E Swift Ave, FRESNO, CA, 93704","-119.811195,36.795673","197569191","R"
"390498703728","7337 Easton St, Louisville, OH, 44641","Match","Non_Exact","7337 Easton St NE, LOUISVILLE, OH, 44641","-81.26212,40.87223","64721228","L"
"61455001756","4636 E. Weldon Ave., Fresno, CA, 93703","Match","Exact","4636 E Weldon Ave, FRESNO, CA, 93703","-119.74334,36.768616","197577784","R"
"61455001776","4666 N. Maple Ave., Fresno, CA, 93726","Match","Exact","4666 N Maple Ave, FRESNO, CA, 93726","-119.7452,36.802544","197577060","R"
"61455001775","4251 N. Winery Ave., Fresno, CA, 93726","Match","Exact","4251 Winery Ave, FRESNO, CA, 93726","-119.731674,36.796974","197578011","R"
"61455001774","5218 E. Clay Ave., Fresno, CA, 93727","Match","Exact","5218 E Clay Ave, FRESNO, CA, 93727","-119.717285,36.75584","197583212","R"
"61455001773","3232 E. Fairmont Ave., Fresno, CA, 93726","Match","Exact","3232 E Fairmont Ave, FRESNO, CA, 93726","-119.77081,36.806698","197575355","R"
"61455001772","4444 N. Millbrook, Fresno, CA, 93726","Match","Non_Exact","4444 N Millbrook Ave, FRESNO, CA, 93726","-119.76324,36.799625","197575528","R"
"62805012027","1800 98th Ave., Oakland, CA, 94603","Match","Exact","1800 98th Ave, OAKLAND, CA, 94603","-122.16612,37.74645","125009761","R"
"60169112844","2111 International Blvd., Oakland, CA, 94606","Match","Exact","2111 International Blvd, OAKLAND, CA, 94606","-122.23877,37.785107","125005850","R"
"61455001771","1239 W. Mesa Ave., Fresno, CA, 93711","Match","Exact","1239 W Mesa Ave, FRESNO, CA, 93711","-119.8131,36.82467","197600449","L"
"61455001770","630 N. Augusta, Fresno, CA, 93701","Match","Non_Exact","630 N Augusta St, FRESNO, CA, 93701","-119.779945,36.752743","197580108","R"
"62271012674","120 E. 57th St., Los Angeles, CA, 90011","Match","Exact","120 E 57th St, LOS ANGELES, CA, 90011","-118.27342,33.99067","141670285","R"
"61455012411","4100 E. Heaton Ave., Fresno, CA, 93702","Match","Exact","4100 E Heaton Ave, FRESNO, CA, 93702","-119.75576,36.72679","197582525","R"
"60189911635","1149 S. Hill St. Ste. 600, Los Angeles, CA, 90015","Match","Non_Exact","1149 S Hill St, LOS ANGELES, CA, 90015","-118.26049,34.039467","141619275","R"
"240012001406","12912 Cunninghill Cove Rd, Baltimore, MD, 21220","Match","Exact","12912 Cunninghill Cove Rd, BALTIMORE, MD, 21220","-76.354164,39.36831","191574946","L"
"61455001769","1755 S. Crystal Ave., Fresno, CA, 93706","Match","Exact","1755 S Crystal Ave, FRESNO, CA, 93706","-119.83115,36.72423","197570758","L"
"61455001768","1780 W. Sierra Ave., Fresno, CA, 93711","Match","Exact","1780 W Sierra Ave, FRESNO, CA, 93711","-119.82435,36.830013","197567244","R"
"61455001767","4472 N. Emerson Ave., Fresno, CA, 93705","Match","Exact","4472 N Emerson Ave, FRESNO, CA, 93705","-119.84038,36.800343","197638999","R"
"62805012058","6701 International Blvd., Oakland, CA, 94621","Match","Exact","6701 International Blvd, OAKLAND, CA, 94621","-122.1918,37.76148","125008098","R"
"62805012057","6701 International Blvd., Oakland, CA, 94621","Match","Exact","6701 International Blvd, OAKLAND, CA, 94621","-122.1918,37.76148","125008098","R"
"470014802296","230 Henry AVE, Memphis, TN, 38107","Match","Exact","230 Henry Ave, MEMPHIS, TN, 38107","-90.039986,35.16608","72902840","L"
"62805012055","6328 E. 17th St., Oakland, CA, 94621","Match","Exact","6328 E 17th St, OAKLAND, CA, 94621","-122.19489,37.764328","125008064","L"
"470014802299","2110 Howell, Memphis, TN, 38108","Match","Non_Exact","2110 Howell Ave, MEMPHIS, TN, 38108","-89.98684,35.16723","612675830","L"
"62805012059","8000 Birch St., Oakland, CA, 94621","Match","Exact","8000 Birch St, OAKLAND, CA, 94621","-122.174515,37.75902","125009431","L"
"40046303237","1946 W MORTEN AVE, Phoenix, AZ, 85021","Match","Exact","1946 W Morten Ave, PHOENIX, AZ, 85021","-112.10026,33.548286","128321869","R"
"470014802290","3804 Given AVE, Memphis, TN, 38122","Match","Exact","3804 Given Ave, MEMPHIS, TN, 38122","-89.93372,35.15577","72915554","L"
"320006000354","9001 Mariner Cove Dr., Las Vegas, NV, 89117","Match","Exact","9001 Mariner Cove Dr, LAS VEGAS, NV, 89117","-115.29585,36.13743","201891143","L"
"390438002560","417 S Weyant Ave, Columbus, OH, 43213","Match","Exact","417 S Weyant Ave, COLUMBUS, OH, 43213","-82.90763,39.963676","135591495","R"
"63324005027","1400 Main Ave., Sacramento, CA, 95838","Match","Exact","1400 Main Ave, SACRAMENTO, CA, 95838","-121.433754,38.654644","133329711","R"
"320006000355","4100 Thom Blvd, Las Vegas, NV, 89130","Match","Exact","4100 Thom Blvd, LAS VEGAS, NV, 89130","-115.21207,36.23383","201949344","R"
"320006000357","2000 S. Sloan Lane, Las Vegas, NV, 89142","Match","Exact","2000 S Sloan Ln, LAS VEGAS, NV, 89142","-115.047295,36.15187","201876174","L"
"62805012049","4521 Webster St., Oakland, CA, 94609","Match","Exact","4521 Webster St, OAKLAND, CA, 94609","-122.26013,37.833443","125000107","L"
"62805012048","991 14th St., Oakland, CA, 94607","Match","Exact","991 14th St, OAKLAND, CA, 94607","-122.28276,37.80888","124996773","L"
"470014802287","2342 Clifton Rd, Memphis, TN, 38127","Match","Non_Exact","2342 Clifton Ave, MEMPHIS, TN, 38127","-89.98749,35.20641","72910984","L"
"40630001028","330 N 16TH AVE, Phoenix, AZ, 85007","Match","Exact","330 N 16th Ave, PHOENIX, AZ, 85007","-112.09401,33.451954","128211559","L"
"390056405056","2323 Lake Club Dr, Columbus, OH, 43232","Match","Exact","2323 Lake Club Dr, COLUMBUS, OH, 43232","-82.83282,39.93424","218678971","R"
"370035603329","2502 Salome Church Rd, Charlotte, NC, 28262","Match","Exact","2502 Salome Church Rd, CHARLOTTE, NC, 28262","-80.72184,35.34463","614168771","R"
"390031404851","224 W Liberty St, Cincinnati, OH, 45202","Match","Exact","224 W Liberty St, CINCINNATI, OH, 45202","-84.5199,39.11316","103935385","R"
"420014100897","1023 Callowhill St, Philadelphia, PA, 19123","Match","Exact","1023 Callowhill St, PHILADELPHIA, PA, 19123","-75.1555,39.958775","131423319","R"
"60227013114","5419 Hollywood Blvd., Los Angeles, CA, 90027","Match","Exact","5419 Hollywood Blvd, LOS ANGELES, CA, 90027","-118.30765,34.101753","141597290","R"
"62805012053","2035 40th Ave., Oakland, CA, 94601","Match","Exact","2035 40th Ave, OAKLAND, CA, 94601","-122.21313,37.779354","125007326","L"
"470014802273","2110 Howell AVE, Memphis, TN, 38108","Match","Exact","2110 Howell Ave, MEMPHIS, TN, 38108","-89.98684,35.16723","612675830","L"
"470014802271","3772 Jackson AVE, Memphis, TN, 38108","Match","Exact","3772 Jackson Ave, MEMPHIS, TN, 38108","-89.935104,35.18037","72914380","L"
"470014802272","2737 Kate Bond RD, Memphis, TN, 38133","Match","Exact","2737 Kate Bond Rd, MEMPHIS, TN, 38133","-89.80251,35.20018","72945311","L"
"40044502676","18052 N BLACK CANYON HWY, Phoenix, AZ, 85053","Match","Exact","18052 N Black Canyon Hwy, PHOENIX, AZ, 85053","-112.115295,33.649555","128259587","L"
"320006000373","2701 Harris St, Las Vegas, NV, 89101","Match","Non_Exact","2701 Harris Ave, LAS VEGAS, NV, 89101","-115.11553,36.177547","201868439","L"
"320006000375","2200 James Bilbray Dr, Las Vegas, NV, 89108","Match","Exact","2200 James Bilbray Dr, LAS VEGAS, NV, 89108","-115.23762,36.200462","201985583","R"
"320006000372","3955 Timberlake Dr, Las Vegas, NV, 89115","Match","Non_Exact","3955 N Timberlake Dr, LAS VEGAS, NV, 89115","-115.094086,36.2316","201968601","L"
"320006000371","4850 Kell Lane, Las Vegas, NV, 89115","Match","Exact","4850 Kell Ln, LAS VEGAS, NV, 89115","-115.06785,36.19234","201875274","L"
"320006000378","560 E Eldorado Ln, Las Vegas, NV, 89123","Match","Exact","560 E Eldorado Ln, LAS VEGAS, NV, 89123","-115.15076,36.05341","201870714","L"
"320006000377","5655 Edna Ave, Las Vegas, NV, 89146","Match","Exact","5655 Edna Ave, LAS VEGAS, NV, 89146","-115.217354,36.136925","201902089","L"
"320006000379","8400 Boseck Dr, Las Vegas, NV, 89145","Match","Exact","8400 Boseck Dr, LAS VEGAS, NV, 89145","-115.27519,36.162735","632506119","L"
"402025001122","12800 South May Avenue, Oklahoma City, OK, 73170","Match","Exact","12800 S May Ave, OKLAHOMA CITY, OK, 73170","-97.56532,35.344444","99952288","L"
"320006000381","4145 Jimmy Durante, Las Vegas, NV, 89122","Match","Non_Exact","4145 Jimmy Durante Blvd, LAS VEGAS, NV, 89122","-115.05149,36.11445","201912226","R"
"320006000380","1900 S. Lisa Ln., Las Vegas, NV, 89117","Match","Exact","1900 S Lisa Ln, LAS VEGAS, NV, 89117","-115.27726,36.150555","201901638","L"
"60172012903","1149 S. Hill St. Ste. 600, Los Angeles, CA, 90015","Match","Non_Exact","1149 S Hill St, LOS ANGELES, CA, 90015","-118.26049,34.039467","141619275","R"
"110009600491","62 T St NE, Washington, DC, 20002","Match","Exact","62 T St NE, WASHINGTON, DC, 20002","-77.006035,38.91558","76224716","L"
"470014802250","1500 Dunn AVE, Memphis, TN, 38106","Match","Exact","1500 Dunn Ave, MEMPHIS, TN, 38106","-90.012856,35.092716","72909158","L"
"390064405338","2200 Winslow Dr, Columbus, OH, 43207","Match","Exact","2200 Winslow Dr, COLUMBUS, OH, 43207","-82.9373,39.92523","218676783","L"
"510084001833","11501 Smoketree Dr., Richmond, VA, 23236","Match","Exact","11501 Smoketree Dr, RICHMOND, VA, 23236","-77.61392,37.480927","201531114","L"
"60214612416","4514 Crenshaw Blvd., Los Angeles, CA, 90043","Match","Exact","4514 Crenshaw Blvd, LOS ANGELES, CA, 90043","-118.331314,34.00291","141602688","L"
"320006000396","2001 E. Reno Ave., Las Vegas, NV, 89119","Match","Exact","2001 E Reno Ave, LAS VEGAS, NV, 89119","-115.12499,36.096977","201985376","R"
"320006000395","580 N. Fogg St., Las Vegas, NV, 89110","Tie"
"320006000398","5150 Duneville St., Las Vegas, NV, 89118","Match","Exact","5150 Duneville St, LAS VEGAS, NV, 89118","-115.22078,36.095592","201917966","R"
